Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Camera_ms_abundances_eq_med_norm_neored,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-9645723,"Diseases of programmed cell death",10,90,0.006188969880346582,0.7669143177895955,0.9112204395313631,10,28,0.0020716188221367266,1.0,9606,Homo sapiens,"P32119;P20700;P20810;Q16777;P62805;Q06830;P07384;P02545;P62258;P04179","","R-HSA-8868567;R-HSA-8868134;R-HSA-8863012;R-HSA-8868340;R-HSA-8863008;R-HSA-8870703;R-HSA-8868573;R-HSA-8863674;R-HSA-9710490;R-HSA-8868344"
R-HSA-3214847,"HATs acetylate histones",4,110,0.007564296520423601,0.7674441581873543,0.9112204395313631,10,15,0.0011097957975732466,1.0,9606,Homo sapiens,"P60709;P62805;Q16777;Q5QNW6","","R-HSA-5144542;R-HSA-3301345;R-HSA-3321975;R-HSA-3662335;R-HSA-3697920;R-HSA-3697008;R-HSA-3321883;R-HSA-3662318;R-HSA-3318415;R-HSA-3321805"
R-HSA-71406,"Pyruvate metabolism and Citric Acid (TCA) cycle",10,97,0.006670334204373539,0.7680180902094911,0.9112204395313631,15,36,0.0026635099141757916,1.0,9606,Homo sapiens,"P48163;Q99798;O75390;P00338;P40926;P07195;P21796;Q6P587;P09622;P48735","","R-HSA-70979;R-HSA-71397;R-HSA-71783;R-HSA-71849;R-HSA-71401;R-HSA-203946;R-HSA-204169;R-HSA-9012036;R-HSA-450984;R-HSA-70510;R-HSA-9012016;R-HSA-450975;R-HSA-70971;R-HSA-70975;R-HSA-9012374"
R-HSA-983169,"Class I MHC mediated antigen processing & presentation",28,473,0.03252647503782148,0.7681800216979515,0.9112204395313631,38,48,0.003551346552234389,1.0,9606,Homo sapiens,"P02671;P28066;P05109;P28065;P30101;P25789;P25788;P61769;P22897;P25787;P25786;P61619;P51572;P29144;Q13867;P28072;P52888;P28070;Q99436;P11021;P08571;P01889;P62987;P02679;P49721;P60900;P02675;P27797","","R-HSA-1236947;R-HSA-8951499;R-HSA-1236954;R-HSA-1236955;R-HSA-983427;R-HSA-983426;R-HSA-983425;R-HSA-983424;R-HSA-8863895;R-HSA-1236935;R-HSA-1236939;R-HSA-1236943;R-HSA-1236940;R-HSA-1236941;R-HSA-983150;R-HSA-8863973;R-HSA-983148;R-HSA-8951595;R-HSA-983146;R-HSA-983145;R-HSA-8940641;R-HSA-983142;R-HSA-983140;R-HSA-983138;R-HSA-8863914;R-HSA-983422;R-HSA-983421;R-HSA-983162;R-HSA-8863858;R-HSA-983161;R-HSA-1236964;R-HSA-1236965;R-HSA-1236970;R-HSA-1236971;R-HSA-983157;R-HSA-983156;R-HSA-983153;R-HSA-983152"
R-HSA-5218920,"VEGFR2 mediated vascular permeability",4,44,0.0030257186081694403,0.7707461496379406,0.9134769180894111,10,15,0.0011097957975732466,1.0,9606,Homo sapiens,"P07900;P33151;P52735;P35222","","R-HSA-5357472;R-HSA-202129;R-HSA-202144;R-HSA-5357477;R-HSA-5357445;R-HSA-5357483;R-HSA-202137;R-HSA-202111;R-HSA-202127;R-HSA-1497784"
R-HSA-5358351,"Signaling by Hedgehog",16,168,0.011552743776646954,0.7738365985927288,0.9149726658043529,22,82,0.006066883693400415,1.0,9606,Homo sapiens,"P28066;P28065;P28072;P28070;Q99436;Q9H4B7;Q4KMG0;P62987;P25789;P25788;P49721;P60900;P55072;P07237;P25787;P25786","","R-HSA-5362448;R-HSA-5610742;R-HSA-5635856;R-HSA-5635868;R-HSA-5632668;R-HSA-5362459;R-HSA-5610745;R-HSA-5635864;R-HSA-5610746;R-HSA-5610757;R-HSA-5358336;R-HSA-5610758;R-HSA-5358340;R-HSA-5610754;R-HSA-5362441;R-HSA-5610733;R-HSA-5632652;R-HSA-5610767;R-HSA-5635854;R-HSA-5610760;R-HSA-5362412;R-HSA-5632648"
R-HSA-381038,"XBP1(S) activates chaperone genes",4,95,0.006532801540365837,0.774612704738075,0.9149726658043529,4,47,0.0034773601657295057,1.0,9606,Homo sapiens,"Q15084;P02545;Q9Y4L1;Q9Y490","","R-HSA-1791131;R-HSA-1791066;R-HSA-1791128;R-HSA-1791137"
R-HSA-2029482,"Regulation of actin dynamics for phagocytic cup formation",29,158,0.010865080456608445,0.7746679910334819,0.9149726658043529,23,24,0.0017756732761171944,1.0,9606,Homo sapiens,"P01780;P07900;O15144;O15145;O15143;P52735;P35579;O43516;P62993;P61160;P01859;P23528;P01857;P01834;O15511;Q9UQB8;P60953;P60709;P23083;P0DOY2;A0M8Q6;P01768;P01700;P61158;P06331;P01742;P01861;P08238;P01860","","R-HSA-2197697;R-HSA-2029469;R-HSA-2197698;R-HSA-2029466;R-HSA-2029467;R-HSA-442592;R-HSA-2029465;R-HSA-1861595;R-HSA-399950;R-HSA-2029458;R-HSA-2029456;R-HSA-2029454;R-HSA-2130194;R-HSA-2029453;R-HSA-2029451;R-HSA-2029476;R-HSA-2197691;R-HSA-419644;R-HSA-2197690;R-HSA-2029445;R-HSA-419645;R-HSA-442586;R-HSA-2029473"
R-HSA-2029480,"Fcgamma receptor (FCGR) dependent phagocytosis",29,193,0.013271902076743227,0.7746679910334819,0.9149726658043529,34,42,0.0031074282332050904,1.0,9606,Homo sapiens,"P01780;P07900;O15144;O15145;O15143;P52735;P35579;O43516;P62993;P61160;P01859;P23528;P01857;P01834;O15511;Q9UQB8;P60953;P60709;P23083;P0DOY2;A0M8Q6;P01768;P01700;P61158;P06331;P01742;P01861;P08238;P01860","","R-HSA-2029469;R-HSA-2029466;R-HSA-2029467;R-HSA-2029272;R-HSA-2029273;R-HSA-2029465;R-HSA-1861595;R-HSA-2029270;R-HSA-399950;R-HSA-2029271;R-HSA-2029268;R-HSA-2029458;R-HSA-2029459;R-HSA-2029456;R-HSA-2029457;R-HSA-2029454;R-HSA-2029455;R-HSA-2029452;R-HSA-2029453;R-HSA-2029451;R-HSA-2029449;R-HSA-2197691;R-HSA-2197690;R-HSA-2029445;R-HSA-442586;R-HSA-2197697;R-HSA-2197698;R-HSA-442592;R-HSA-1861621;R-HSA-2130194;R-HSA-2029476;R-HSA-419644;R-HSA-419645;R-HSA-2029473"
R-HSA-210991,"Basigin interactions",3,26,0.0017879246321001237,0.7771318523086399,0.9170955649885837,3,10,7.39863865048831E-4,-1.0,9606,Homo sapiens,"P05556;P62937;P05026","","R-HSA-204434;R-HSA-204485;R-HSA-375133"
R-HSA-112316,"Neuronal System",12,487,0.03348920368587539,0.7799780740881155,0.918660791764274,20,216,0.01598105948505475,1.0,9606,Homo sapiens,"O75955;P11142;Q9H4B7;Q9NPH3;P11171;Q9HAV0;P10586;P06276;Q13332;Q9UJU6;O95197;Q14254","","R-HSA-888589;R-HSA-372519;R-HSA-9619542;R-HSA-6797568;R-HSA-8855648;R-HSA-500717;R-HSA-9610627;R-HSA-1013020;R-HSA-8849908;R-HSA-6797554;R-HSA-6798258;R-HSA-6797553;R-HSA-6798257;R-HSA-1013013;R-HSA-9610408;R-HSA-6800380;R-HSA-1013012;R-HSA-8849882;R-HSA-388824;R-HSA-917744"
R-HSA-5663213,"RHO GTPases Activate WASPs and WAVEs",11,41,0.0028194196121578874,0.7801116346042559,0.918660791764274,10,10,7.39863865048831E-4,-1.0,9606,Homo sapiens,"P61160;P62993;O15144;P60709;O15145;O15143;O15511;Q9UQB8;P61158;P60953;O43516","","R-HSA-2130194;R-HSA-2029469;R-HSA-2197698;R-HSA-2029466;R-HSA-442592;R-HSA-2029465;R-HSA-2197691;R-HSA-2197690;R-HSA-442586;R-HSA-2029473"
R-HSA-9018519,"Estrogen-dependent gene expression",5,154,0.01059001512859304,0.7804610941660147,0.918660791764274,16,66,0.004883101509322285,-1.0,9606,Homo sapiens,"P07339;P07900;P62805;Q16777;P08238","","R-HSA-9009065;R-HSA-9011949;R-HSA-9011981;R-HSA-9011983;R-HSA-9011950;R-HSA-9012000;R-HSA-9009378;R-HSA-9011941;R-HSA-9011975;R-HSA-9023846;R-HSA-9009371;R-HSA-9011966;R-HSA-9011985;R-HSA-9038161;R-HSA-9011952;R-HSA-9011984"
R-HSA-3000170,"Syndecan interactions",13,29,0.0019942236281116766,0.7825488899828268,0.9198055477604817,9,15,0.0011097957975732466,-1.0,9606,Homo sapiens,"P02452;P04004;P05556;P05106;P02461;P12814;P20908;P17301;P08123;P24821;P01137;P02751;P07996","","R-HSA-2681675;R-HSA-2731149;R-HSA-2681694;R-HSA-2731123;R-HSA-2731075;R-HSA-2731074;R-HSA-2731122;R-HSA-2731141;R-HSA-2731078"
R-HSA-5689603,"UCH proteinases",15,98,0.00673910053637739,0.782770564264189,0.9198055477604817,7,11,8.138502515537141E-4,1.0,9606,Homo sapiens,"P28066;P60709;Q16777;P28065;P28072;P28070;Q99436;P62987;P25789;P25788;P49721;P01137;P60900;P25787;P25786","","R-HSA-5690790;R-HSA-5690759;R-HSA-5665854;R-HSA-5665871;R-HSA-5690319;R-HSA-2179291;R-HSA-5689544"
R-HSA-5693571,"Nonhomologous End-Joining (NHEJ)",2,57,0.003919680924219502,0.7886086780764159,0.9244573849266945,4,13,9.618230245634804E-4,-1.0,9606,Homo sapiens,"P62805;Q16695","","R-HSA-5686900;R-HSA-5686704;R-HSA-5693599;R-HSA-5686685"
R-HSA-9013700,"NOTCH4 Activation and Transmission of Signal to the Nucleus",1,12,8.25195984046211E-4,0.7887448909185605,0.9244573849266945,1,5,3.699319325244155E-4,-1.0,9606,Homo sapiens,"P63104","","R-HSA-9604308"
R-HSA-450604,"KSRP (KHSRP) binds and destabilizes mRNA",1,20,0.0013753266400770184,0.7887448909185605,0.9244573849266945,1,5,3.699319325244155E-4,-1.0,9606,Homo sapiens,"P63104","","R-HSA-450620"
R-HSA-430116,"GP1b-IX-V activation signalling",6,12,8.25195984046211E-4,0.7900152411820773,0.9251582739289689,6,7,5.179047055341817E-4,-1.0,9606,Homo sapiens,"P02452;P07359;P08123;P63104;P04275;P21333","","R-HSA-443831;R-HSA-430096;R-HSA-430076;R-HSA-443418;R-HSA-443402;R-HSA-430073"
R-HSA-1236975,"Antigen processing-Cross presentation",23,195,0.013409434740750929,0.791787020497176,0.9259366043023175,17,23,0.0017016868896123113,-1.0,9606,Homo sapiens,"P61619;P02671;P28066;P05109;P28065;P28072;P28070;P30101;Q99436;P08571;P01889;P62987;P25789;P02679;P25788;P49721;P60900;P61769;P02675;P22897;P25787;P27797;P25786","","R-HSA-1236947;R-HSA-8863973;R-HSA-8951595;R-HSA-1236954;R-HSA-1236955;R-HSA-8863914;R-HSA-8863895;R-HSA-1236935;R-HSA-8863858;R-HSA-1236964;R-HSA-1236965;R-HSA-1236970;R-HSA-1236939;R-HSA-1236971;R-HSA-1236943;R-HSA-1236940;R-HSA-1236941"
R-HSA-5336415,"Uptake and function of diphtheria toxin",3,10,6.876633200385092E-4,0.7920257145812701,0.9259366043023175,2,5,3.699319325244155E-4,-1.0,9606,Homo sapiens,"P07900;P13639;P08238","","R-HSA-5336421;R-HSA-5336420"
R-HSA-804914,"Transport of fatty acids",2,18,0.0012377939760693166,0.7942708245554759,0.9273665917428481,1,2,1.479727730097662E-4,1.0,9606,Homo sapiens,"P05090;P31025","","R-HSA-5229283"
R-HSA-166786,"Creation of C4 and C2 activators",25,111,0.007633062852427452,0.7949886371802704,0.9273665917428481,8,8,5.918910920390648E-4,1.0,9606,Homo sapiens,"O00602;P01780;O00187;P11226;P01859;P01857;P02747;P01834;P02746;P02745;P09871;Q15485;O75636;P48740;P23083;Q9Y6Z7;P0DOY2;A0M8Q6;P00736;P01768;P01700;P06331;P01742;P01861;P01860","","R-HSA-166721;R-HSA-166726;R-HSA-2855054;R-HSA-173626;R-HSA-8852509;R-HSA-173631;R-HSA-2855077;R-HSA-2855125"
R-HSA-428543,"Inactivation of CDC42 and RAC1",2,12,8.25195984046211E-4,0.7952707690818028,0.9273665917428481,4,4,2.959455460195324E-4,-1.0,9606,Homo sapiens,"Q9Y6N7;P60953","","R-HSA-428533;R-HSA-376145;R-HSA-428522;R-HSA-428536"
R-HSA-9009391,"Extra-nuclear estrogen signaling",5,110,0.007564296520423601,0.7984598820001603,0.9302970344049285,6,38,0.0028114826871855577,-1.0,9606,Homo sapiens,"P14780;P07900;Q9HAV0;P08253;P04792","","R-HSA-9624272;R-HSA-9021596;R-HSA-9021601;R-HSA-9021072;R-HSA-9021600;R-HSA-202127"
R-HSA-1227986,"Signaling by ERBB2",4,68,0.004676110576261862,0.7996782053179685,0.9306201363728694,22,46,0.0034033737792246227,1.0,9606,Homo sapiens,"O60610;P07900;P62993;P62987","","R-HSA-1306963;R-HSA-1963582;R-HSA-1250486;R-HSA-1306965;R-HSA-9652277;R-HSA-1306969;R-HSA-1250488;R-HSA-1250463;R-HSA-9665726;R-HSA-1306972;R-HSA-1918092;R-HSA-1358789;R-HSA-1250498;R-HSA-1918095;R-HSA-1358790;R-HSA-6785648;R-HSA-1963589;R-HSA-1358797;R-HSA-9652264;R-HSA-1358792;R-HSA-1306957;R-HSA-1358795"
R-HSA-373753,"Nephrin family interactions",1,25,0.0017191583000962728,0.8023813496063796,0.9306201363728694,1,13,9.618230245634804E-4,-1.0,9606,Homo sapiens,"P12814","","R-HSA-451403"
R-HSA-1433559,"Regulation of KIT signaling",2,18,0.0012377939760693166,0.8034714549498321,0.9306201363728694,8,8,5.918910920390648E-4,1.0,9606,Homo sapiens,"P62993;P10721","","R-HSA-1433508;R-HSA-205319;R-HSA-1562640;R-HSA-1433506;R-HSA-1433410;R-HSA-205306;R-HSA-1470011;R-HSA-205244"
R-HSA-9669938,"Signaling by KIT in disease",2,28,0.0019254572961078255,0.8034714549498321,0.9306201363728694,25,25,0.0018496596626220775,1.0,9606,Homo sapiens,"P62993;P10721","","R-HSA-9669906;R-HSA-9670418;R-HSA-9670417;R-HSA-9670416;R-HSA-9669911;R-HSA-9670426;R-HSA-9669855;R-HSA-9670431;R-HSA-9670428;R-HSA-9669890;R-HSA-9669898;R-HSA-9670414;R-HSA-9670413;R-HSA-9669900;R-HSA-9670412;R-HSA-9669874;R-HSA-9680242;R-HSA-9669878;R-HSA-9680248;R-HSA-9669859;R-HSA-9670433;R-HSA-9669863;R-HSA-9670436;R-HSA-9669870;R-HSA-9669868"
R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",2,28,0.0019254572961078255,0.8034714549498321,0.9306201363728694,11,11,8.138502515537141E-4,1.0,9606,Homo sapiens,"P62993;P10721","","R-HSA-9670418;R-HSA-9670417;R-HSA-9670433;R-HSA-9670416;R-HSA-9670436;R-HSA-9670426;R-HSA-9670431;R-HSA-9670414;R-HSA-9670413;R-HSA-9670428;R-HSA-9670412"
R-HSA-2219530,"Constitutive Signaling by Aberrant PI3K in Cancer",2,96,0.006601567872369688,0.8034714549498321,0.9306201363728694,1,2,1.479727730097662E-4,1.0,9606,Homo sapiens,"P62993;P10721","","R-HSA-2400009"
R-HSA-2219528,"PI3K/AKT Signaling in Cancer",2,124,0.008527025168477514,0.8034714549498321,0.9306201363728694,1,21,0.0015537141166025452,1.0,9606,Homo sapiens,"P62993;P10721","","R-HSA-2400009"
R-HSA-5619056,"Defective HK1 causes hexokinase deficiency (HK deficiency)",1,3,2.0629899601155274E-4,0.8058431532851738,0.931649222354846,1,1,7.39863865048831E-5,1.0,9606,Homo sapiens,"P19367","","R-HSA-5621888"
R-HSA-8949275,"RUNX3 Regulates Immune Response and Cell Migration",1,10,6.876633200385092E-4,0.8062794957778551,0.931649222354846,1,5,3.699319325244155E-4,-1.0,9606,Homo sapiens,"P10451","","R-HSA-8952442"
R-HSA-69481,"G2/M Checkpoints",19,154,0.01059001512859304,0.8063911510353355,0.931649222354846,4,24,0.0017756732761171944,-1.0,9606,Homo sapiens,"P31946;P28066;P62805;P28065;P28072;P28070;Q99436;P61981;Q16695;P62987;P25789;P25788;P49721;P60900;P63104;P62258;P25787;Q04917;P25786","","R-HSA-5683735;R-HSA-69891;R-HSA-8852354;R-HSA-75016"
R-HSA-8937144,"Aryl hydrocarbon receptor signalling",1,8,5.501306560308073E-4,0.8072435140757674,0.9318515732955168,3,5,3.699319325244155E-4,-1.0,9606,Homo sapiens,"P08238","","R-HSA-8937169;R-HSA-8936849;R-HSA-8937191"
R-HSA-8863678,"Neurodegenerative Diseases",8,30,0.0020629899601155273,0.8095206834472644,0.9329149584785894,9,22,0.0016277005031074283,1.0,9606,Homo sapiens,"P32119;P20700;P20810;Q06830;P07384;P02545;P62258;P04179","","R-HSA-8868567;R-HSA-8868134;R-HSA-8863012;R-HSA-8868340;R-HSA-8863008;R-HSA-8870703;R-HSA-8868573;R-HSA-8863674;R-HSA-8868344"
R-HSA-8862803,"Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models",8,30,0.0020629899601155273,0.8095206834472644,0.9329149584785894,9,22,0.0016277005031074283,1.0,9606,Homo sapiens,"P32119;P20700;P20810;Q06830;P07384;P02545;P62258;P04179","","R-HSA-8868567;R-HSA-8868134;R-HSA-8863012;R-HSA-8868340;R-HSA-8863008;R-HSA-8870703;R-HSA-8868573;R-HSA-8863674;R-HSA-8868344"
R-HSA-210990,"PECAM1 interactions",2,14,9.627286480539128E-4,0.8134551788773812,0.9366527403780363,7,7,5.179047055341817E-4,-1.0,9606,Homo sapiens,"P05106;P16284","","R-HSA-210291;R-HSA-210290;R-HSA-210304;R-HSA-210294;R-HSA-210277;R-HSA-210283;R-HSA-210285"
R-HSA-1912408,"Pre-NOTCH Transcription and Translation",3,89,0.006120203548342732,0.8145645227061984,0.9366527403780363,5,28,0.0020716188221367266,1.0,9606,Homo sapiens,"Q9UM47;P62805;Q16777","","R-HSA-9604834;R-HSA-1912415;R-HSA-1912409;R-HSA-9604831;R-HSA-9604829"
R-HSA-9013148,"CDC42 GTPase cycle",8,163,0.011208912116627699,0.8150570789843838,0.9366527403780363,6,6,4.439183190292986E-4,-1.0,9606,Homo sapiens,"Q658P3;Q9UQB8;P52735;P02786;P60953;P52566;O43516;P27105","","R-HSA-9013161;R-HSA-9692800;R-HSA-9692809;R-HSA-9013157;R-HSA-9013159;R-HSA-9013158"
R-HSA-3595172,"Defective CHST3 causes SEDCJD",3,9,6.188969880346583E-4,0.8182097339639531,0.9366527403780363,1,1,7.39863865048831E-5,1.0,9606,Homo sapiens,"Q6UVK1;O14594;P13611","","R-HSA-3595175"
R-HSA-3595174,"Defective CHST14 causes EDS, musculocontractural type",3,9,6.188969880346583E-4,0.8182097339639531,0.9366527403780363,1,1,7.39863865048831E-5,1.0,9606,Homo sapiens,"Q6UVK1;O14594;P13611","","R-HSA-3636919"
R-HSA-3595177,"Defective CHSY1 causes TPBS",3,10,6.876633200385092E-4,0.8182097339639531,0.9366527403780363,2,2,1.479727730097662E-4,1.0,9606,Homo sapiens,"Q6UVK1;O14594;P13611","","R-HSA-3595178;R-HSA-3595176"
R-HSA-2022923,"Dermatan sulfate biosynthesis",3,13,8.939623160500619E-4,0.8182097339639531,0.9366527403780363,4,4,2.959455460195324E-4,1.0,9606,Homo sapiens,"Q6UVK1;O14594;P13611","","R-HSA-2022063;R-HSA-2022061;R-HSA-2022052;R-HSA-2022065"
R-HSA-2022870,"Chondroitin sulfate biosynthesis",3,25,0.0017191583000962728,0.8182097339639531,0.9366527403780363,9,9,6.658774785439479E-4,1.0,9606,Homo sapiens,"Q6UVK1;O14594;P13611","","R-HSA-9632034;R-HSA-2022911;R-HSA-1971487;R-HSA-9632033;R-HSA-1971482;R-HSA-2018682;R-HSA-1971483;R-HSA-2018659;R-HSA-1971491"
R-HSA-5339562,"Uptake and actions of bacterial toxins",4,60,0.004125979920231055,0.8231407437502752,0.9392593505471901,4,66,0.004883101509322285,-1.0,9606,Homo sapiens,"P07900;P13639;Q8WUM4;P08238","","R-HSA-5210943;R-HSA-5336421;R-HSA-5336420;R-HSA-5210947"
R-HSA-901042,"Calnexin/calreticulin cycle",5,41,0.0028194196121578874,0.8246065484548925,0.9392593505471901,5,13,9.618230245634804E-4,-1.0,9606,Homo sapiens,"Q14697;P62987;P14314;P30101;P27797","","R-HSA-1022127;R-HSA-548890;R-HSA-901047;R-HSA-535717;R-HSA-8867288"
R-HSA-2024101,"CS/DS degradation",4,29,0.0019942236281116766,0.8248115022304516,0.9392593505471901,4,10,7.39863865048831E-4,1.0,9606,Homo sapiens,"Q6UVK1;O14594;P13611;P22304","","R-HSA-1793176;R-HSA-1793182;R-HSA-2022056;R-HSA-2065233"
R-HSA-5626467,"RHO GTPases activate IQGAPs",5,36,0.002475587952138633,0.8255577753114994,0.9392593505471901,5,5,3.699319325244155E-4,-1.0,9606,Homo sapiens,"Q9H4B7;P60709;P12830;P35222;P60953","","R-HSA-5626549;R-HSA-5626469;R-HSA-5672304;R-HSA-5626507;R-HSA-5672329"
R-HSA-9028335,"Activated NTRK2 signals through PI3K",2,11,7.564296520423601E-4,0.8265398474340987,0.9392593505471901,2,2,1.479727730097662E-4,-1.0,9606,Homo sapiens,"P23560;P62993","","R-HSA-9028505;R-HSA-9028519"
R-HSA-9026519,"Activated NTRK2 signals through RAS",2,15,0.0010314949800577637,0.8265398474340987,0.9392593505471901,4,4,2.959455460195324E-4,-1.0,9606,Homo sapiens,"P23560;P62993","","R-HSA-9028328;R-HSA-9026891;R-HSA-9026890;R-HSA-9026493"
R-HSA-9028731,"Activated NTRK2 signals through FRS2 and FRS3",2,16,0.0011002613120616146,0.8265398474340987,0.9392593505471901,7,7,5.179047055341817E-4,-1.0,9606,Homo sapiens,"P23560;P62993","","R-HSA-9032073;R-HSA-9028728;R-HSA-9032426;R-HSA-9028730;R-HSA-9031981;R-HSA-9032067;R-HSA-9032402"
R-HSA-9006115,"Signaling by NTRK2 (TRKB)",2,33,0.0022692889561270802,0.8265398474340987,0.9392593505471901,31,38,0.0028114826871855577,-1.0,9606,Homo sapiens,"P23560;P62993","","R-HSA-9032073;R-HSA-9032841;R-HSA-9026891;R-HSA-9024906;R-HSA-9026890;R-HSA-9033292;R-HSA-9026894;R-HSA-9032067;R-HSA-9033284;R-HSA-9024967;R-HSA-9032582;R-HSA-9028505;R-HSA-9032601;R-HSA-9032863;R-HSA-9032798;R-HSA-9026579;R-HSA-9032402;R-HSA-9032532;R-HSA-9032854;R-HSA-9028328;R-HSA-9032426;R-HSA-9031981;R-HSA-9026464;R-HSA-9026531;R-HSA-9028519;R-HSA-9032761;R-HSA-9028728;R-HSA-9028730;R-HSA-9026493;R-HSA-9033276;R-HSA-9032502"
R-HSA-9679506,"SARS-CoV Infections",11,209,0.014372163388804841,0.8266301406341913,0.9392593505471901,13,256,0.018940514945250075,1.0,9606,Homo sapiens,"P05556;P07900;Q14697;Q16706;P62987;P55072;P05023;P08238;P14314;P05026;P62942","","R-HSA-9683679;R-HSA-9690461;R-HSA-9694364;R-HSA-9679740;R-HSA-9694529;R-HSA-9694689;R-HSA-9694656;R-HSA-9686790;R-HSA-9679044;R-HSA-9684068;R-HSA-9686699;R-HSA-9683663;R-HSA-9678925"
R-HSA-5637815,"Signaling by Ligand-Responsive EGFR Variants in Cancer",3,26,0.0017879246321001237,0.8411028542856166,0.943092915621908,23,23,0.0017016868896123113,1.0,9606,Homo sapiens,"P07900;P62993;P62987","","R-HSA-1218833;R-HSA-1225947;R-HSA-1226014;R-HSA-1225950;R-HSA-1225951;R-HSA-1226012;R-HSA-1225949;R-HSA-1220610;R-HSA-1220611;R-HSA-1247842;R-HSA-1226016;R-HSA-1247841;R-HSA-1225952;R-HSA-1220614;R-HSA-1225956;R-HSA-1220612;R-HSA-1225957;R-HSA-1247844;R-HSA-1220613;R-HSA-1218824;R-HSA-1225960;R-HSA-1225961;R-HSA-1169421"
R-HSA-1236382,"Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants",3,26,0.0017879246321001237,0.8411028542856166,0.943092915621908,23,23,0.0017016868896123113,1.0,9606,Homo sapiens,"P07900;P62993;P62987","","R-HSA-1218833;R-HSA-1225947;R-HSA-1226014;R-HSA-1225950;R-HSA-1225951;R-HSA-1226012;R-HSA-1225949;R-HSA-1220610;R-HSA-1220611;R-HSA-1247842;R-HSA-1226016;R-HSA-1247841;R-HSA-1225952;R-HSA-1220614;R-HSA-1225956;R-HSA-1220612;R-HSA-1225957;R-HSA-1247844;R-HSA-1220613;R-HSA-1218824;R-HSA-1225960;R-HSA-1225961;R-HSA-1169421"
R-HSA-1643713,"Signaling by EGFR in Cancer",3,32,0.002200522624123229,0.8411028542856166,0.943092915621908,40,42,0.0031074282332050904,1.0,9606,Homo sapiens,"P07900;P62993;P62987","","R-HSA-1218833;R-HSA-1225947;R-HSA-1226014;R-HSA-1225950;R-HSA-1225951;R-HSA-1226012;R-HSA-1225949;R-HSA-1220610;R-HSA-5637766;R-HSA-1220611;R-HSA-1248002;R-HSA-5637764;R-HSA-5637765;R-HSA-1220614;R-HSA-1220612;R-HSA-1220613;R-HSA-1218824;R-HSA-5637770;R-HSA-1169421;R-HSA-1248655;R-HSA-5637808;R-HSA-1247999;R-HSA-5638137;R-HSA-5637798;R-HSA-1247842;R-HSA-1226016;R-HSA-1247841;R-HSA-1225952;R-HSA-5637796;R-HSA-5637794;R-HSA-5637795;R-HSA-1225956;R-HSA-5637792;R-HSA-1225957;R-HSA-1247844;R-HSA-5637806;R-HSA-1225960;R-HSA-1225961;R-HSA-5637800;R-HSA-5637801"
R-HSA-156580,"Phase II - Conjugation of compounds",5,259,0.017810479988997388,0.8411726281396292,0.943092915621908,6,72,0.005327019828351583,1.0,9606,Homo sapiens,"P23526;P10768;O75223;P48637;P78417","","R-HSA-5696230;R-HSA-1247922;R-HSA-174401;R-HSA-176054;R-HSA-174394;R-HSA-5693724"
R-HSA-163200,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",4,153,0.010521248796589189,0.8452849835547418,0.943092915621908,5,31,0.0022935779816513763,-1.0,9606,Homo sapiens,"P30049;P25705;Q6GTS8;P36542","","R-HSA-164834;R-HSA-164832;R-HSA-164840;R-HSA-9673054;R-HSA-9673053"
R-HSA-5250924,"B-WICH complex positively regulates rRNA expression",3,62,0.004263512584238757,0.8456376502566145,0.943092915621908,2,3,2.219591595146493E-4,-1.0,9606,Homo sapiens,"P60709;P62805;Q16777","","R-HSA-5250947;R-HSA-5250938"
R-HSA-212165,"Epigenetic regulation of gene expression",3,139,0.009558520148535277,0.8456376502566145,0.943092915621908,21,34,0.0025155371411660255,-1.0,9606,Homo sapiens,"P60709;P62805;Q16777","","R-HSA-5334097;R-HSA-427527;R-HSA-5334160;R-HSA-5334099;R-HSA-212263;R-HSA-5334164;R-HSA-5250938;R-HSA-5227490;R-HSA-212269;R-HSA-433672;R-HSA-427528;R-HSA-427336;R-HSA-427337;R-HSA-427383;R-HSA-5334179;R-HSA-5250947;R-HSA-5334151;R-HSA-5334152;R-HSA-427514;R-HSA-212222;R-HSA-212252"
R-HSA-5250913,"Positive epigenetic regulation of rRNA expression",3,80,0.0055013065603080735,0.8456376502566145,0.943092915621908,4,7,5.179047055341817E-4,-1.0,9606,Homo sapiens,"P60709;P62805;Q16777","","R-HSA-427383;R-HSA-5250947;R-HSA-5250938;R-HSA-427336"
R-HSA-166020,"Transfer of LPS from LBP carrier to CD14",1,3,2.0629899601155274E-4,0.8457970734820396,0.943092915621908,2,2,1.479727730097662E-4,1.0,9606,Homo sapiens,"P08571","","R-HSA-166038;R-HSA-169719"
